,fingerprint_index,SMILES,weight,selected,above_threshold_occurrence,norm_weight
1532180479,109,[CH]=[CH][CH2],-0.030108604493686058,True,True,-0.014497724708741333
1992864832,110,[CH]=[CH][CH2][CH2][CH2],-0.01339998331861852,True,True,-0.014497724708741333
2293059109,111,[CH2][CH2][C](=[O])[O][C],,False,False,
3511593982,112,[CH][C]([O])([O])[CH2][OH],0.0641094038677071,True,True,0.009112113886484197
3300601930,113,[CH2][CH2][CH2][C](=[O])[O],,False,True,
2009652334,114,[C][CH2][OH],0.0641094038677071,True,True,0.009112113886484197
1513124145,115,[CH2][CH]([CH])[O][C]([CH])([O])[O],,False,False,
3580343328,116,[C][O][C],,False,False,
881501737,117,[C][O][CH]([CH2][OH])[CH]([CH])[OH],0.0314071321978161,True,True,0.009112113886484197
4157913681,118,[CH][CH2][CH2][CH2][CH2],-0.030108604493686058,True,True,-0.014497724708741333
76958499,119,[CH][CH2][CH2],-0.030108604493686058,True,True,-0.014497724708741333
458916594,120,[CH2][C](=[O])[O][C]([CH])([O])[O],,False,False,
3536638577,121,[CH2][C]([CH])([O])[O][C]([CH])([O])[O],,False,False,
2927936440,122,[C][O][C],,False,False,
2254482952,123,[CH2][C](=[O])[O],,False,True,
2319960401,124,[C][O][C]([O][C])([O][CH])[CH]([CH])[OH],,False,False,
1258937222,125,[C][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],,False,False,
2994717591,126,[C][O][CH],0.0314071321978161,True,True,0.009112113886484197
121816185,127,[CH2][C]([CH])([O])[O],0.0641094038677071,True,True,0.009112113886484197
3023539316,128,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],,False,False,
837782995,129,[C][CH]([CH])[OH],-0.3432866934064849,True,True,-0.08596293619041605
706208664,130,[CH][C]([O])([O])[O],,False,False,
86658733,131,[CH2][C]1([O])[O][CH][CH]([OH])[CH]1[OH],0.0641094038677071,True,True,0.009112113886484197
667847388,132,[CH][CH]([OH])[CH]([OH])[C]([O])([O])[O],,False,False,
3290656364,133,[C]1[CH][CH2][CH2][O]1,-0.3191257854524186,True,True,-0.05583538129452317
36031999,134,[CH2][CH2][CH2][C]([CH2])=[O],0.06600746744234637,True,True,0.009381892895685251
97747177,135,[C][CH]([CH2])[NH][C]([CH2])=[O],-0.3191257854524186,True,True,-0.05583538129452317
1925098886,136,[O]=[C]1[CH][CH2][CH2][O]1,,False,True,
2499891788,137,[C][CH2][C],0.06600746744234637,True,True,0.009381892895685251
1330721049,138,[C][CH2][C](=[O])[CH2][CH2],0.06600746744234637,True,True,0.009381892895685251
929929947,139,[NH][CH]1[CH2][CH2][O][C]1=[O],-0.3191257854524186,True,True,-0.05583538129452317
3875003981,140,[NH][CH]1[C][O][CH2][CH2]1,-0.3191257854524186,True,True,-0.05583538129452317
1090409405,141,[CH2][C]([CH2])=[O],0.06600746744234637,True,True,0.009381892895685251
388545553,142,[CH2][C](=[O])[CH2][C]([NH])=[O],0.06600746744234637,True,True,0.009381892895685251
598576994,143,[C][NH][CH],,False,True,
1254232763,144,[C][O][CH2],,False,True,
597434239,145,[C][NH][CH]1[CH2][CH2][O][C]1=[O],-0.3191257854524186,True,True,-0.05583538129452317
2867777796,146,[C][CH2][C](=[O])[NH][CH],0.06600746744234637,True,True,0.009381892895685251
1299297690,147,[C][CH]([CH2])[NH],-0.3191257854524186,True,True,-0.05583538129452317
811938756,148,[CH][C](=[O])[O],,False,True,
1817285989,149,[CH2][C]([NH])=[O],,False,True,
780798759,150,[CH2][CH2][CH2][C]([NH])=[O],-0.12164270921813969,True,True,-0.04175704559260786
1746088985,151,[CH2][CH2][O][CH2][CH],-0.4197016527948838,True,True,-0.13127076631696655
2338455075,152,[CH2][O][CH2][CH]([CH2])[OH],,False,False,
1705832058,153,[CH][CH2][O],,False,True,
1906454907,154,[O][CH2][CH]([OH])[CH2][OH],,False,False,
190723384,155,[CH2][O][CH]([O][CH])[CH]([CH])[OH],,False,True,
3082215052,156,[CH2][CH2][O][CH]([CH])[O],-0.007685310485026455,True,True,-0.002254057221344974
65879851,157,[CH2][O][CH2][CH]([CH])[OH],,False,True,
1274313604,158,[CH2][CH]([OH])[CH]([OH])[CH]([CH2])[OH],,False,True,
2618340611,159,[CH][CH]([OH])[CH]([OH])[CH2][OH],,False,True,
3447016616,160,[CH3][CH2][CH2][CH2][O],,False,False,
2229815529,161,[CH][CH2][O],,False,True,
1190233020,162,[CH][CH]([OH])[CH]([OH])[CH2][O],,False,True,
2403424267,163,[C][O][CH2][CH]([CH])[OH],,False,True,
3381993971,164,[C][CH2][CH2][CH2][CH3],,False,False,
1090331025,165,[CH][CH2][S],-0.04215706136686933,True,True,-0.009620988945318293
476455189,166,[CH2][CH2][S][CH2][CH],,False,True,
1876113577,167,[CH2][S][CH2][CH]([CH])[OH],,False,True,
3528520626,168,[CH][CH]([OH])[CH]([OH])[CH2][S],,False,True,
3585525212,169,[CH3][CH2][CH2][CH2][S],,False,False,
1235962560,170,[CH2][CH2][CH2][CH]([CH2])[O],,False,True,
4185072645,171,[CH][CH2][CH2][CH2][CH3],,False,False,
3411465571,172,[CH2][CH2][CH]([CH2][CH2])[O][CH],0.17323553698563895,True,True,0.02462262705572471
191943810,173,[CH2][CH]([CH2])[O],,False,True,
1239428891,174,[CH2][CH]([CH2])[O][CH]([CH])[O],0.17323553698563895,True,True,0.02462262705572471
344540090,175,[CH][CH2][CH3],,False,False,
4087751336,176,[CH2][CH2][CH]([CH2][CH3])[O][CH],,False,False,
1648920968,177,[CH3][CH2][CH]([CH2])[O],,False,False,
3927637524,178,[CH2][CH2][CH]([CH3])[O][CH],,False,False,
1896929488,179,[CH2][CH]([CH3])[O][CH]([CH])[O],,False,False,
2341116588,180,[CH][CH3],,False,True,
126912016,181,[CH2][CH]([CH3])[O],,False,False,
3352965210,182,[CH2][CH2][CH2][CH]([CH3])[O],,False,True,
2822674512,183,[CH][CH2][CH2][CH3],,False,True,
2178837040,184,[C][O][CH2][CH]([CH])[O],0.0641094038677071,True,True,0.009112113886484197
1709498912,185,[CH][O][CH]([CH2][O])[CH]([CH])[OH],0.0641094038677071,True,True,0.009112113886484197
4162226147,186,[CH][CH]([O])[CH]([OH])[CH]([CH])[OH],0.02564784736083522,True,True,0.008891710721890267
1066529932,187,[CH][O][CH]([CH]([CH2])[O])[CH]([CH])[OH],0.02564784736083522,True,True,0.008891710721890267
2148729966,188,[CH][CH]([OH])[CH]([OH])[CH]([O])[OH],,False,False,
3770714472,189,[CH][CH]([CH2])[O][CH]([CH])[OH],,False,False,
1094099305,190,[CH][CH]([O])[OH],,False,False,
1759582744,191,[CH][O][CH]([OH])[CH]([CH])[OH],,False,False,
3165438105,192,[C][CH2][CH2][S][CH],,False,False,
559475036,193,[CH2][CH2][CH2][CH]([CH2])[S],,False,False,
3248275030,194,[O]=[C]([O])[CH2][CH2][S],,False,False,
3354074812,195,[CH2][C]1([OH])[CH][CH][CH]([OH])[CH]1[OH],,False,False,
1766574602,196,[O][CH2][C]1([OH])[CH]([OH])[CH][CH][CH]1[OH],,False,False,
3317661192,197,[C][O][CH2][C]([CH])([CH])[OH],,False,False,
3003876926,198,[CH2][CH]([CH2])[S],,False,False,
2551400646,199,[C][CH2][O],,False,False,
1384934728,200,[CH2][C]([CH])([CH])[OH],,False,False,
1096117887,201,[CH2][CH2][CH]([CH2][CH2])[S][CH2],,False,False,
2516900239,202,[C][OH],,False,False,
1379655244,203,[C][N]([CH3])[CH2][CH]([CH])[OH],0.013878972298841446,True,True,0.0024283143061702844
2979718820,204,[CH2][CH]([OH])[CH]([OH])[CH]([CH])[OH],,False,True,
1036049644,205,[C][N]([CH3])[CH2],,False,True,
1179136081,206,[CH2][CH2][C](=[O])[N]([CH3])[CH2],0.013878972298841446,True,True,0.0024283143061702844
4031622557,207,[CH][CH2][N]([CH3])[C]([CH2])=[O],,False,True,
1803341746,208,[CH3][N],,False,True,
1727367062,209,[CH][CH]([OH])[CH]([OH])[CH2][N],0.013878972298841446,True,True,0.0024283143061702844
2446782164,210,[CH][CH2][N],0.013878972298841446,True,True,0.0024283143061702844
250830824,211,[CH][O][CH]([O][C])[CH]([CH])[OH],0.0641094038677071,True,True,0.009112113886484197
3873275638,212,[CH][O][CH2][CH]([CH])[O],0.28692765936061365,True,True,0.13453015549459008
109072984,213,[CH][CH]([O])[O][C]([CH2])([CH])[O],0.0641094038677071,True,True,0.009112113886484197
163045930,214,[CH][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],0.0641094038677071,True,True,0.009112113886484197
3382490127,215,[C][O][CH],,False,False,
171535549,216,[OH][CH]1[C][O][CH]([S])[CH]1[OH],,False,False,
817133163,217,[O]=[C]1[CH][CH][CH]([S])[O]1,,False,False,
125641083,218,[CH][CH]([O])[S],,False,False,
629646725,219,[O]=[C]1[O][CH][CH]([OH])[CH]1[OH],,False,False,
2158874698,220,[O]=[C]1[O][CH][CH][CH]1[OH],,False,False,
2148051969,221,[CH2][CH2][S][CH]([CH])[O],,False,False,
15732548,222,[CH2][S][CH]1[O][C][CH][CH]1[OH],,False,False,
4083358237,223,[CH][CH]([NH])[CH]([OH])[CH]([CH])[OH],,False,False,
2773042746,224,[CH][CH]([CH])[NH],,False,False,
2235109551,225,[C][NH][CH]([CH]([CH])[OH])[CH]([OH])[O],,False,False,
2491107160,226,[CH][O][CH]([OH])[CH]([CH])[NH],,False,False,
4226892339,227,[CH2][C](=[O])[NH][CH]([CH])[CH],,False,False,
2089376046,228,[CH][CH]([OH])[CH]([OH])[CH]([NH])[O],,False,False,
3182230569,229,[CH][CH]([NH])[O],,False,False,
475714600,230,[CH2][CH]([CH])[O][CH]([CH])[NH],,False,False,
727388576,231,[C][NH][CH]([O][CH])[CH]([CH])[OH],,False,False,
3503285287,232,[CH2][C](=[O])[NH][CH]([CH])[O],,False,False,
2422181067,233,[CH2][CH2][CH2][CH]([CH3])[CH2],,False,True,
2105599210,234,[CH2][CH2][CH2][CH]([CH3])[CH3],,False,True,
3113905628,235,[CH3][CH]([CH3])[CH2],,False,True,
1063076606,236,[CH][CH2][CH2][CH2][CH],,False,True,
1171520087,237,[CH][CH2][CH2][O][CH],,False,True,
1294517666,238,[CH2][CH2][CH]([CH3])[CH3],,False,True,
3491661278,239,[NH2],,False,False,
3423023639,240,[CH][CH]([OH])[CH]([NH2])[CH]([O])[O],,False,False,
4078035686,241,[CH2][O][CH]([O][CH])[CH]([CH])[NH2],,False,False,
3360038207,242,[CH][CH]([NH2])[CH]([OH])[CH]([CH])[OH],,False,False,
2657894680,243,[CH][CH]([CH])[NH2],,False,False,
3023073607,244,[CH][NH2],,False,False,
220054054,245,[CH][CH]([OH])[C](=[O])[N]([CH2])[CH3],-0.002739250491940891,True,True,-0.0006884074646036353
4253706918,246,[C][N]([CH3])[CH2][CH2][CH2],-0.002739250491940891,True,True,-0.0006884074646036353
92512687,247,[CH][CH]([OH])[CH]([OH])[C]([N])=[O],-0.002739250491940891,True,True,-0.0006884074646036353
861204887,248,[CH2][CH2][CH2][CH2][N],-0.002739250491940891,True,True,-0.0006884074646036353
626759161,249,[CH][C]([N])=[O],-0.002739250491940891,True,True,-0.0006884074646036353
3646848731,250,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],-0.7292948353474541,True,True,-0.10365745422034944
2245538261,251,[N][CH2][CH]([OH])[CH2][OH],,False,False,
1047001039,252,[C][N]([CH3])[CH2][CH]([CH2])[OH],,False,False,
922218258,253,[C][NH][CH2][CH2][O],,False,False,
1447288250,254,[CH][O][CH2][CH2][NH],,False,False,
3899830284,255,[CH][CH]([OH])[CH]([OH])[CH]([O])[S],,False,False,
868596516,256,[CH2][CH]([CH])[O][CH]([CH])[S],,False,False,
1616061308,257,[CH][O][CH]([S][CH2])[CH]([CH])[OH],,False,False,
3862530024,258,[CH][CH]([O])[S],,False,False,
1632373394,259,[CH2][CH2][S][CH]([CH])[O],,False,False,
3240735605,260,[N+],-0.11427905911747567,True,True,-0.05141045810287459
428597197,261,[Br-],0.6340634681890139,True,True,0.23282432448267804
2192200467,262,[CH2][CH2][N+],,False,True,
3611146069,263,[CH3][N+],0.08502120553345435,True,True,0.09558875242847542
3175782020,264,[CH2][CH2][CH2][N+]([CH3])([CH3])[CH3],-0.19735628452376186,True,True,-0.0450402037079467
644309552,265,[CH2][CH2][N+]([CH3])([CH3])[CH3],-0.19735628452376186,True,True,-0.0450402037079467
268399525,266,[CH2][N+]([CH3])([CH3])[CH3],,False,True,
2400553328,267,[CH2][CH2][CH2][CH2][N+],0.09457643839645191,True,True,0.06275729672133501
111501795,268,[Cl-],0.9385389259177894,True,True,0.2561163965823009
2098374967,269,[n+],0.04096470161948448,True,True,0.010294935225194535
1432054968,270,[cH][cH][cH][n+]([cH])[CH2],0.019188728653337466,True,True,0.010294935225194535
697813700,271,[cH][cH][cH],-0.06399172425433292,True,True,-0.06800499447927344
624834117,272,[cH][n+]([cH])[CH2],0.04096470161948448,True,True,0.010294935225194535
1961038433,273,[cH][cH][cH][cH][n+],0.019188728653337466,True,True,0.010294935225194535
1273105597,274,[cH][cH][n+],0.019188728653337466,True,True,0.010294935225194535
4201004373,275,[cH][cH][n+]([cH][cH])[CH2][CH2],0.04096470161948448,True,True,0.010294935225194535
3491447471,276,[cH][cH][cH][cH][cH],-0.2318661177527128,True,True,-0.06800499447927344
2881139727,277,[CH2][CH2][CH2][CH2][n+],0.04096470161948448,True,True,0.010294935225194535
3124448797,278,[CH2][CH2][n+],0.04096470161948448,True,True,0.010294935225194535
1743104007,279,[cH][n+]([cH])[CH2][CH2][CH2],0.04096470161948448,True,True,0.010294935225194535
1302177307,280,[I-],,False,False,
83576517,281,[CH3][CH2][N+],,False,True,
2309908083,282,[CH2][N+]([CH3])([CH3])[CH2],,False,True,
3071355669,283,[CH2][CH2][CH2][N+]([CH3])([CH3])[CH2],,False,True,
2236495073,284,[CH3][CH2][CH2][CH2][N+],,False,False,
1349177331,285,[CH2][CH2][N+]([CH2][CH3])([CH2][CH3])[CH2][CH3],,False,False,
551324979,286,[CH3][CH2][N+]([CH2])([CH2])[CH2],,False,False,
26256964,287,[CH2][CH2][CH2][N+]([CH2])([CH2])[CH2],,False,True,
962613647,288,[CH3][CH2][CH2][N+]([CH2])([CH2])[CH2],,False,True,
3767942009,289,[CH3][CH2][CH2][N+],,False,True,
2779314699,290,[CH2][CH2][N+]([CH2][CH2])([CH2][CH2])[CH2][CH2],,False,True,
246194470,291,[cH][cH][cH][c]([cH])[CH2],,False,True,
789897215,292,[c][cH][cH][cH][cH],,False,True,
3091492204,293,[cH][c]([cH])[CH2],,False,True,
293317986,294,[c][CH2][N+]([CH3])([CH3])[CH2][CH2],,False,True,
1197038171,295,[cH][c]([cH])[CH2][N+]([CH2])([CH3])[CH3],,False,True,
521667465,296,[cH][cH][c]([cH][cH])[CH2][N+],,False,True,
616617316,297,[c][CH2][N+],,False,True,
1855747504,298,[NH2+],,False,False,
1872296144,299,[CH2][CH2][NH2+],,False,False,
2115568322,300,[CH2][CH2][CH2][CH2][NH2+],,False,False,
3834173828,301,[CH2][NH2+][CH2][CH2][OH],,False,False,
2280339743,302,[NH2+][CH2][CH2][OH],,False,False,
3527494607,303,[NH+],,False,False,
1374326183,304,[CH2][CH2][NH+],,False,False,
1549096900,305,[CH2][CH2][CH2][CH2][NH+],,False,False,
476244041,306,[CH2][NH+][CH2][CH2][OH],,False,False,
2130774226,307,[NH+][CH2][CH2][OH],,False,False,
1127585880,308,[N+],,False,False,
3883108641,309,[CH2][CH2][N+],,False,False,
4143084339,310,[CH2][CH2][CH2][CH2][N+],,False,False,
377725469,311,[CH2][N+][CH2][CH2][OH],,False,False,
1977631366,312,[N+][CH2][CH2][OH],,False,False,
2082417254,313,[O-],,False,True,
3452116591,314,[Na+],0.3179100725234559,True,True,0.12218970835039
813710401,315,[C][NH][CH]([C](=[O])[O-])[CH]([CH3])[CH3],,False,False,
1032155423,316,[C][CH]([NH])[CH]([CH3])[CH3],,False,False,
2566628774,317,[C][CH]([CH])[NH][C]([CH2])=[O],,False,False,
988591813,318,[CH][CH]([NH])[C](=[O])[O-],,False,False,
2456511238,319,[CH][CH]([CH3])[CH3],,False,False,
4218693718,320,[C][CH]([CH])[NH],,False,False,
3366073077,321,[C][O-],,False,True,
3251373328,322,[CH][C](=[O])[O-],,False,False,
1725549432,323,[CH][CH2][CH]([CH3])[CH3],,False,False,
2389601466,324,[C][NH][CH]([CH2][CH])[C](=[O])[O-],,False,False,
786217196,325,[CH][CH2][CH],,False,False,
2599623283,326,[CH2][CH]([NH])[C](=[O])[O-],,False,False,
2685627048,327,[C][CH]([NH])[CH2][CH]([CH3])[CH3],,False,False,
25359439,328,[S],-0.03947872320475682,True,True,-0.015836802113297327
143115241,329,[O-],-0.03947872320475682,True,True,-0.015836802113297327
4251426131,330,[O]=[S],-0.01656291260889223,True,True,-0.015836802113297327
559561749,331,[CH2][S](=[O])(=[O])[O-],0.24927674871767477,True,True,0.056889374305923945
691088788,332,[O-][S],-0.03947872320475682,True,True,-0.015836802113297327
3964227251,333,[CH2][CH2][CH2][CH2][S],0.09462330534909648,True,True,0.016555629705775177
1066639517,334,[CH2][CH2][CH2][S](=[O])(=[O])[O-],,False,True,
1745831407,335,[CH2][CH2][S],,False,True,
2622556907,336,[CH2][CH2][S](=[O])(=[O])[O-],,False,True,
785852987,337,[Li+],,False,False,
1218236502,338,[NH4+],,False,False,
864961746,339,[K+],,False,False,
1377588596,340,[CH2][O][S],,False,True,
2232192838,341,[CH2][CH2][O][S](=[O])(=[O])[O-],,False,True,
2613384142,342,[O]=[S](=[O])([O-])[O],,False,True,
1633382703,343,[CH2][CH2][CH2][O][S],,False,False,
651044144,344,[CH2][O][S](=[O])(=[O])[O-],,False,True,
1324067425,345,[CH2][CH2][CH]([CH2][CH3])[O][S],,False,False,
3148124674,346,[CH3][N+]([CH3])([CH3])[CH3],,False,False,
2923619384,347,[CH][O][S](=[O])(=[O])[O-],,False,False,
4246835284,348,[CH][O][S],,False,False,
4022534272,349,[CH2][CH]([CH2])[O][S](=[O])(=[O])[O-],,False,False,
2503421701,350,[O][CH2][CH2][O][S],,False,True,
370055453,351,[CH2][CH2][CH2][CH]([CH2])[CH2],,False,False,
476412407,352,[CH2][CH]([CH2])[CH2],,False,False,
3868597037,353,[CH2][CH2][CH]([CH2][CH2])[CH2][O],,False,False,
644503466,354,[CH2][CH2][CH2][CH2][O],,False,True,
450759709,355,[O]=[C]([O])[CH2][S](=[O])(=[O])[O-],,False,False,
1391531088,356,[CH2][O][C](=[O])[CH2][S],,False,False,
1199425752,357,[C][O][CH2][CH2][CH2],,False,True,
627197303,358,[C][CH2][S],,False,False,
3508925965,359,[C][CH2][S](=[O])(=[O])[O-],,False,False,
3387846738,360,[C][CH]([S])[CH2][C](=[O])[O],,False,True,
211481179,361,[CH][S](=[O])(=[O])[O-],,False,True,
1355695207,362,[C][CH2][CH]([C](=[O])[O])[S](=[O])(=[O])[O-],,False,True,
4013029118,363,[C][CH]([CH2])[S],,False,True,
4220467133,364,[CH2][O][C](=[O])[CH]([CH2])[S],,False,True,
2783401914,365,[C][CH2][CH],,False,True,
741468731,366,[CH3][CH2][CH2][CH2][O],,False,False,
3303195063,367,[C][CH]([CH2])[S](=[O])(=[O])[O-],,False,True,
3852144821,368,[C][O][CH2][CH]([CH2])[CH2],,False,False,
1059211893,369,[CH2][CH2][CH]([CH2][CH3])[CH2][O],,False,False,
518161413,370,[CH][CH2][O][C]([CH])=[O],,False,False,
2627010930,371,[CH2][CH2][CH]([C](=[O])[O])[S](=[O])(=[O])[O-],0.5669331778165075,True,True,0.09919264313607193
687766225,372,[C][O][CH2][CH3],,False,False,
2911148063,373,[CH3][CH2][O],,False,False,
776537791,374,[C][CH]([S])[CH2][CH2][CH2],0.5669331778165075,True,True,0.09919264313607193
4241479452,375,[CH3][CH2][O][C]([CH])=[O],,False,False,
3220288623,376,[C][C]([F])([F])[C]([F])([F])[C](=[O])[O-],-0.2787063012628242,True,True,-0.0487634447280233
3162932175,377,[C][C]([F])([F])[C]([F])([F])[C]([C])([F])[F],-0.2787063012628242,True,True,-0.0487634447280233
1004529331,378,[C][C](=[O])[O-],-0.2787063012628242,True,True,-0.0487634447280233
3606742283,379,[C][C]([C])([F])[F],-0.2787063012628242,True,True,-0.0487634447280233
3030687265,380,[C][C]([F])([F])[C](=[O])[O-],-0.2787063012628242,True,True,-0.0487634447280233
3721196661,381,[C][C]([F])([F])[C]([F])([C]([F])([F])[F])[C]([F])([F])[F],,False,False,
499906731,382,[C][C]([C])([F])[C]([F])([F])[C]([C])([F])[F],,False,False,
