,fingerprint_index,SMILES,weight,selected,above_threshold_occurrence,norm_weight
408781366,0,[CH3],0.0403064141931481,True,True,-0.08865478608674732
588941139,1,[CH2],-0.05860540482596297,True,True,0.035685654564691444
1745124488,2,[CH],,False,True,
3241453017,3,[OH],,False,True,
2024190808,4,[CH2][CH2][CH2],0.9066960008520597,True,True,-0.6409557262759646
3585449278,5,[CH3][CH2][CH2][CH2],,False,True,
1761756884,6,[CH3][CH2][CH2],,False,True,
86881846,7,[CH2][CH2][CH],-0.2654795676864651,True,True,-0.18752683798382555
1764182346,8,[CH2][CH2][CH2][CH2][CH2],0.8237322990184973,True,True,-0.7841505385620262
633478272,9,[CH2][OH],,False,True,
2248068120,10,[CH2][CH2][CH]([OH])[CH2][OH],,False,True,
1194621179,11,[CH2][CH2][CH2][CH]([CH2])[OH],,False,True,
2756096705,12,[CH2][CH]([OH])[CH2][OH],,False,True,
1798560833,13,[CH][CH2][OH],,False,True,
2332023200,14,[CH][OH],,False,True,
2230853995,15,[CH3][CH2][CH2][CH2][CH2],,False,True,
99608249,16,[CH2][CH]([CH2])[OH],,False,True,
4127301570,17,[CH3][CH2],0.01631245449564139,True,True,0.06513643854333356
346836004,18,[CH2][CH2][CH2][CH2][CH],,False,True,
3289258337,19,[CH2][CH2][OH],0.010622877205123013,True,True,0.009750209909150404
4201881788,20,[O],,False,True,
3398511450,21,[CH2][CH2][O],,False,True,
3341742393,22,[CH2][CH2][CH2][CH2][O],,False,True,
2266582708,23,[CH2][O][CH2][CH2][OH],-0.04956975214697014,True,True,-0.038564603194194996
3833245231,24,[O][CH2][CH2][OH],-0.04956975214697014,True,True,-0.038564603194194996
860008211,25,[CH2][O][CH2][CH2][O],,False,True,
621123397,26,[C],,False,True,
2352303636,27,[O],,False,True,
3571421935,28,[N],,False,True,
824217214,29,[C][N]([CH2])[CH2],,False,False,
531614757,30,[C][N]([CH2])[CH2][CH2][OH],,False,False,
268480129,31,[N][CH2][CH2][OH],,False,False,
2126038938,32,[CH2][CH2][C](=[O])[N]([CH2])[CH2],,False,False,
2841381149,33,[CH2][CH2][N]([CH2][CH2])[C]([CH2])=[O],,False,False,
2472413237,34,[CH2][C]([N])=[O],,False,True,
1055599604,35,[CH2][CH2][N],,False,True,
3515192951,36,[CH2][CH2][CH2][C]([N])=[O],,False,True,
3488509092,37,[C]=[O],,False,True,
608848338,38,[C][CH2][CH2][CH2][CH2],,False,True,
902542272,39,[C][CH2][CH2],,False,True,
71236097,40,[S],-0.40216860236156426,True,True,-0.1447972460525776
1435798937,41,[C],-0.1044558746962252,True,True,-0.2238727394653234
158835249,42,[F],,False,True,
3020298062,43,[C][C]([F])([F])[C]([F])([F])[C]([C])([F])[F],,False,True,
1031152895,44,[CH2][S][CH2],,False,True,
3234848093,45,[C][F],,False,True,
3836159906,46,[CH2][S][CH2][CH2][O],,False,True,
1408766665,47,[CH2][CH2][C]([F])([F])[C]([C])([F])[F],,False,True,
1890015520,48,[CH2][CH2][C],,False,True,
2731847728,49,[C][C]([F])([F])[CH2][CH2][S],,False,True,
1056111820,50,[C][C]([F])([F])[F],,False,True,
501170475,51,[C][C]([C])([F])[F],,False,True,
1777126915,52,[C][CH2][CH2][S][CH2],,False,True,
2607452139,53,[C][C]([F])([F])[C]([F])([F])[F],,False,True,
1105352298,54,[C][C]([F])([F])[C]([F])([F])[C]([F])([F])[F],,False,True,
1050061363,55,[CH2][C]([C])([F])[F],,False,True,
1642931323,56,[CH2][CH2][S][CH2][CH2],,False,True,
3033121101,57,[CH2][C]([F])([F])[C]([F])([F])[C]([C])([F])[F],,False,True,
3975376304,58,[NH],,False,True,
3252991652,59,[CH2][CH2][NH],,False,True,
1419471055,60,[CH2][CH]([CH])[O][CH]([CH])[O],,False,True,
2559547115,61,[CH2][CH2][NH][C]([CH])=[O],,False,True,
3204830367,62,[CH2][CH]([O])[CH]([OH])[CH]([CH])[OH],0.020969133664856764,True,True,0.04752225040097416
3662940329,63,[CH][C]([NH])=[O],,False,True,
2695096831,64,[CH][CH]([CH])[OH],,False,True,
1280140868,65,[CH][O][CH]([O][CH])[CH]([CH])[OH],,False,True,
4117577934,66,[CH][CH]([O])[O],,False,True,
2907501493,67,[C][NH][CH2][CH2][CH2],,False,True,
2458879800,68,[CH][CH]([O])[CH]([OH])[CH2][OH],,False,True,
2923224004,69,[CH][CH]([CH])[O],,False,True,
1215045684,70,[CH][O][CH],,False,True,
2700290518,71,[C][NH][CH2],,False,True,
4271802259,72,[C][CH]([CH])[OH],,False,True,
877192649,73,[CH][CH]([OH])[CH]([OH])[CH]([O])[O],,False,True,
2345276715,74,[CH][O][CH]([CH]([CH])[OH])[CH]([CH2])[OH],,False,True,
674179319,75,[CH][CH]([CH2])[OH],0.008396699458145892,True,True,0.013252841013476874
576012786,76,[CH][CH]([O])[CH2][OH],,False,True,
751465417,77,[CH][CH]([OH])[CH2][OH],-0.051690081454265666,True,True,-0.033443308981950526
4136220120,78,[CH][CH]([OH])[CH]([OH])[CH]([CH])[OH],0.10859792151375214,True,True,0.08527181035654749
3619769568,79,[C][CH]([OH])[CH]([OH])[CH]([CH])[O],,False,True,
2935354863,80,[CH][CH]([CH])[O][CH]([CH])[O],,False,True,
3428543687,81,[CH2][CH2][CH2][CH2][NH],,False,True,
656417945,82,[CH2][NH][C](=[O])[CH]([CH])[OH],,False,True,
4203494655,83,[CH][CH]([OH])[CH]([OH])[C]([NH])=[O],,False,True,
649075404,84,[CH2][CH]([CH])[O],,False,True,
3920599003,85,[c],-0.03762753571346434,True,True,-0.024691337277207015
3515050116,86,[cH],-0.015124793767176844,True,True,-0.024691337277207015
2397784371,87,[O],-0.08916685950310928,True,True,-0.053168842450433455
3483534683,88,[c][O][CH2],-0.08263301960603935,True,True,-0.024691337277207015
4261443002,89,[C][CH3],-0.010624245377919318,True,True,-0.02469133727720696
927685696,90,[CH2][O][CH2][CH2][O],-0.08263301960603935,True,True,-0.024691337277207015
3600308116,91,[c][cH][cH],-0.015124793767176844,True,True,-0.024691337277207015
1838759254,92,[C][CH2][C],-0.08263301960603935,True,True,-0.024691337277207015
2709833800,93,[cH][c]([cH])[C],-0.08263301960603935,True,True,-0.024691337277207015
2708442669,94,[C][CH2][C]([CH3])([CH3])[CH3],-0.08263301960603935,True,True,-0.024691337277207015
691323696,95,[c][cH][cH][c]([cH])[C],-0.03762753571346434,True,True,-0.024691337277207015
3492694551,96,[cH][c]([cH])[O][CH2][CH2],-0.08263301960603935,True,True,-0.024691337277207015
2265307213,97,[c][C]([CH2])([CH3])[CH3],-0.08263301960603935,True,True,-0.024691337277207015
252222914,98,[cH][cH][c]([cH][cH])[C]([CH2])([CH3])[CH3],-0.08263301960603935,True,True,-0.024691337277207015
221813547,99,[c][C]([CH3])([CH3])[CH2][C]([CH3])([CH3])[CH3],-0.08263301960603935,True,True,-0.024691337277207015
2465584213,100,[cH][c]([cH])[O],-0.08263301960603935,True,True,-0.024691337277207015
2725445069,101,[c][O][CH2][CH2][O],-0.08263301960603935,True,True,-0.024691337277207015
735415753,102,[CH2][CH2][O],-0.08921440695157115,True,True,-0.03212085766752046
3038245089,103,[cH][c]([cH])[C]([CH3])([CH3])[CH2][C],-0.08263301960603935,True,True,-0.024691337277207015
169695886,104,[c][cH][cH][c]([cH])[O],-0.03762753571346434,True,True,-0.024691337277207015
688316216,105,[CH3][C]([CH3])([CH3])[CH2],-0.08263301960603935,True,True,-0.024691337277207015
1160485376,106,[cH][cH][c]([cH][cH])[O][CH2],-0.08263301960603935,True,True,-0.024691337277207015
489252890,107,[CH],-0.02839471855681654,True,True,-0.016179277278496218
1503073001,108,[CH2][CH]1[CH][CH][C]([CH2])([O])[O]1,,False,True,
1532180479,109,[CH]=[CH][CH2],-0.02839471855681654,True,True,-0.016179277278496218
1992864832,110,[CH]=[CH][CH2][CH2][CH2],-0.012054361651478718,True,True,-0.016179277278496218
2293059109,111,[CH2][CH2][C](=[O])[O][C],-0.30241831515869616,True,True,-0.05567972498453429
3511593982,112,[CH][C]([O])([O])[CH2][OH],,False,True,
3300601930,113,[CH2][CH2][CH2][C](=[O])[O],,False,True,
2009652334,114,[C][CH2][OH],,False,True,
1513124145,115,[CH2][CH]([CH])[O][C]([CH])([O])[O],,False,False,
3580343328,116,[C][O][C],,False,False,
881501737,117,[C][O][CH]([CH2][OH])[CH]([CH])[OH],,False,True,
4157913681,118,[CH][CH2][CH2][CH2][CH2],-0.02839471855681654,True,True,-0.016179277278496218
76958499,119,[CH][CH2][CH2],-0.02839471855681654,True,True,-0.016179277278496218
458916594,120,[CH2][C](=[O])[O][C]([CH])([O])[O],,False,False,
3536638577,121,[CH2][C]([CH])([O])[O][C]([CH])([O])[O],,False,False,
2927936440,122,[C][O][C],,False,False,
2254482952,123,[CH2][C](=[O])[O],,False,True,
2319960401,124,[C][O][C]([O][C])([O][CH])[CH]([CH])[OH],,False,False,
1258937222,125,[C][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],,False,False,
2994717591,126,[C][O][CH],,False,True,
121816185,127,[CH2][C]([CH])([O])[O],,False,True,
3023539316,128,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],-0.43076718711300693,True,True,-0.12777929165224478
837782995,129,[C][CH]([CH])[OH],0.015442285691264178,True,True,0.006726743063933512
706208664,130,[CH][C]([O])([O])[O],,False,False,
86658733,131,[CH2][C]1([O])[O][CH][CH]([OH])[CH]1[OH],,False,True,
667847388,132,[CH][CH]([OH])[CH]([OH])[C]([O])([O])[O],,False,False,
3290656364,133,[C]1[CH][CH2][CH2][O]1,-0.10566787531540071,True,True,-0.019455032788520538
36031999,134,[CH2][CH2][CH2][C]([CH2])=[O],,False,False,
97747177,135,[C][CH]([CH2])[NH][C]([CH2])=[O],-0.10566787531540071,True,True,-0.019455032788520538
1925098886,136,[O]=[C]1[CH][CH2][CH2][O]1,,False,True,
2499891788,137,[C][CH2][C],,False,False,
1330721049,138,[C][CH2][C](=[O])[CH2][CH2],,False,False,
929929947,139,[NH][CH]1[CH2][CH2][O][C]1=[O],-0.10566787531540071,True,True,-0.019455032788520538
3875003981,140,[NH][CH]1[C][O][CH2][CH2]1,-0.10566787531540071,True,True,-0.019455032788520538
1090409405,141,[CH2][C]([CH2])=[O],,False,False,
388545553,142,[CH2][C](=[O])[CH2][C]([NH])=[O],,False,False,
598576994,143,[C][NH][CH],-0.10566787531540071,True,True,-0.019455032788520538
1254232763,144,[C][O][CH2],,False,True,
597434239,145,[C][NH][CH]1[CH2][CH2][O][C]1=[O],-0.10566787531540071,True,True,-0.019455032788520538
2867777796,146,[C][CH2][C](=[O])[NH][CH],,False,False,
1299297690,147,[C][CH]([CH2])[NH],-0.10566787531540071,True,True,-0.019455032788520538
811938756,148,[CH][C](=[O])[O],-0.39791903940314344,True,True,-0.10541132863634073
1817285989,149,[CH2][C]([NH])=[O],,False,True,
780798759,150,[CH2][CH2][CH2][C]([NH])=[O],,False,True,
1746088985,151,[CH2][CH2][O][CH2][CH],0.038274811957740594,True,True,0.013780507309913183
2338455075,152,[CH2][O][CH2][CH]([CH2])[OH],,False,False,
1705832058,153,[CH][CH2][O],0.04401087270924304,True,True,0.03376358766444221
1906454907,154,[O][CH2][CH]([OH])[CH2][OH],,False,False,
190723384,155,[CH2][O][CH]([O][CH])[CH]([CH])[OH],,False,True,
3082215052,156,[CH2][CH2][O][CH]([CH])[O],,False,True,
65879851,157,[CH2][O][CH2][CH]([CH])[OH],,False,True,
1274313604,158,[CH2][CH]([OH])[CH]([OH])[CH]([CH2])[OH],-0.02186704768537521,True,True,-0.00849566170731883
2618340611,159,[CH][CH]([OH])[CH]([OH])[CH2][OH],0.06406885618601077,True,True,0.03170586117056978
3447016616,160,[CH3][CH2][CH2][CH2][O],,False,False,
2229815529,161,[CH][CH2][O],0.23660162678208277,True,True,0.07069825833625099
1190233020,162,[CH][CH]([OH])[CH]([OH])[CH2][O],-0.06260881185833977,True,True,-0.014239085334182111
2403424267,163,[C][O][CH2][CH]([CH])[OH],-0.06260881185833977,True,True,-0.014239085334182111
3381993971,164,[C][CH2][CH2][CH2][CH3],,False,False,
1090331025,165,[CH][CH2][S],,False,True,
476455189,166,[CH2][CH2][S][CH2][CH],,False,True,
1876113577,167,[CH2][S][CH2][CH]([CH])[OH],,False,True,
3528520626,168,[CH][CH]([OH])[CH]([OH])[CH2][S],,False,True,
3585525212,169,[CH3][CH2][CH2][CH2][S],,False,False,
